0.0149158	0.0152617	0.0111694	0.450816	0.452352	0.328738	0.450816	0.452352	0.328738	
0.0172443	0.015513	0.0109065	0.524719	0.460289	0.322007	0.524719	0.460289	0.322007	
0.0177688	0.0155975	0.010494	0.518935	0.461091	0.307816	0.518935	0.461091	0.307816	
0.0167268	0.015625	0.0100353	0.491259	0.462769	0.295373	0.491259	0.462769	0.295373	
0.0162591	0.0158242	0.00979117	0.479962	0.469541	0.289125	0.479962	0.469541	0.289125	
0.0162832	0.0162009	0.00973834	0.483039	0.481609	0.28848	0.483039	0.481609	0.28848	
0.0167962	0.0167683	0.00987149	0.500767	0.499405	0.293361	0.500767	0.499405	0.293361	
0.0178724	0.017548	0.010202	0.535768	0.523618	0.304192	0.535768	0.523618	0.304192	
0.019692	0.0185719	0.0107605	0.594074	0.555243	0.321987	0.594074	0.555243	0.321987	
0.0226274	0.0198844	0.0116037	0.688095	0.595667	0.348593	0.688095	0.595667	0.348593	
0.0274009	0.0215306	0.0128136	0.805342	0.638501	0.378677	0.805342	0.638501	0.378677	
0.0237561	0.0212163	0.0120819	0.686687	0.625873	0.354131	0.686687	0.625873	0.354131	
0.0212078	0.021053	0.011542	0.617949	0.62254	0.33968	0.617949	0.62254	0.33968	
0.0197718	0.0211831	0.0112892	0.579825	0.627824	0.333508	0.579825	0.627824	0.333508	
0.0191106	0.0216012	0.0112933	0.563592	0.641639	0.334876	0.563592	0.641639	0.334876	
0.0190815	0.0223172	0.0115531	0.565702	0.664357	0.343891	0.565702	0.664357	0.343891	
0.019659	0.0233563	0.0120967	0.585898	0.696798	0.361534	0.585898	0.696798	0.361534	
0.0208286	0.024446	0.0129012	0.618133	0.710435	0.381511	0.618133	0.710435	0.381511	
0.0215823	0.0221447	0.0129567	0.643567	0.645225	0.384367	0.643567	0.645225	0.384367	
0.0211827	0.0203685	0.012967	0.607775	0.594475	0.381075	0.607775	0.594475	0.381075	
0.0178989	0.0189018	0.0125564	0.516957	0.552672	0.370275	0.516957	0.552672	0.370275	
0.0156814	0.0177266	0.0124076	0.45527	0.519218	0.367117	0.45527	0.519218	0.367117	
0.0141528	0.0168049	0.0125172	0.41267	0.493054	0.371617	0.41267	0.493054	0.371617	
0.013103	0.0161033	0.0125008	0.3835	0.473247	0.367302	0.3835	0.473247	0.367302	
0.0123974	0.01558	0.0121475	0.364084	0.458606	0.358518	0.364084	0.458606	0.358518	
0.011965	0.0152164	0.0121192	0.352509	0.448614	0.359247	0.352509	0.448614	0.359247	
0.0117666	0.015	0.0124126	0.347728	0.44293	0.369597	0.347728	0.44293	0.369597	
0.0117607	0.0149238	0.013068	0.344998	0.441369	0.391003	0.344998	0.441369	0.391003	
0.0112411	0.0150013	0.0141989	0.330669	0.444358	0.427199	0.330669	0.444358	0.427199	
0.0109428	0.0152277	0.0159986	0.32284	0.451777	0.484614	0.32284	0.451777	0.484614	
0.0108315	0.0155968	0.0188045	0.317376	0.461374	0.548602	0.317376	0.461374	0.548602	
0.010252	0.0156421	0.0172084	0.301208	0.463144	0.502781	0.301208	0.463144	0.502781	
0.00990891	0.0158063	0.0162431	0.292165	0.468671	0.477246	0.292165	0.468671	0.477246	
0.00978052	0.0161089	0.0158397	0.289383	0.478374	0.467865	0.289383	0.478374	0.467865	
0.00985605	0.0165687	0.0159432	0.292641	0.492838	0.47344	0.292641	0.492838	0.47344	
0.0101451	0.017212	0.0165837	0.302328	0.512885	0.495295	0.302328	0.512885	0.495295	
0.0106801	0.0180758	0.0178929	0.319537	0.539673	0.537959	0.319537	0.539673	0.537959	
0.0115256	0.0192124	0.0201744	0.346381	0.574849	0.611645	0.346381	0.574849	0.611645	
0.0127754	0.0206739	0.0240276	0.374797	0.608353	0.697315	0.374797	0.608353	0.697315	
0.0117123	0.0195646	0.0202506	0.341892	0.573215	0.583681	0.341892	0.573215	0.583681	
0.0109237	0.018614	0.0178083	0.320188	0.546384	0.517662	0.320188	0.546384	0.517662	
0.0104329	0.0179005	0.0163987	0.306949	0.526357	0.479933	0.306949	0.526357	0.479933	
0.0101841	0.0173873	0.0156884	0.300691	0.512109	0.46187	0.300691	0.512109	0.46187	
0.0101506	0.0170486	0.0155335	0.300741	0.502915	0.459859	0.300741	0.502915	0.459859	
0.0103278	0.0168662	0.0159006	0.307065	0.498275	0.473371	0.307065	0.498275	0.473371	
0.0107321	0.0168281	0.0168497	0.320255	0.497857	0.504674	0.320255	0.497857	0.504674	
0.0113993	0.0169217	0.0185199	0.338952	0.498605	0.53936	0.338952	0.498605	0.53936	
0.0116136	0.0163818	0.0157783	0.344975	0.48199	0.455506	0.344975	0.48199	0.455506	
0.0113686	0.0159096	0.0138278	0.335272	0.46857	0.401782	0.335272	0.46857	0.401782	
0.0112446	0.015548	0.0125654	0.332768	0.458387	0.367028	0.332768	0.458387	0.367028	
0.011368	0.0153016	0.0117775	0.337602	0.451581	0.345586	0.337602	0.451581	0.345586	
0.0117398	0.0151478	0.0113332	0.349929	0.447503	0.333933	0.349929	0.447503	0.333933	
0.0124014	0.0150847	0.0111748	0.371134	0.446099	0.330567	0.371134	0.446099	0.330567	
0.0134426	0.0151227	0.0112898	0.404128	0.447688	0.335285	0.404128	0.447688	0.335285	
0.0150126	0.0152645	0.0111442	0.453781	0.452362	0.327984	0.453781	0.452362	0.327984	
0.0173713	0.0155011	0.0108789	0.528696	0.459863	0.321175	0.528696	0.459863	0.321175	
