1.00189	-0.00023714	-0.00231551	0.0669733	-5.51089e-06	-5.11904e-05	0.0669733	-5.51089e-06	-5.11904e-05	0.942573	
-0.000237154	0.998318	0.000152815	-5.51105e-06	0.0668927	3.47782e-06	-5.51105e-06	0.0668927	3.47782e-06	-0.0694417	
-0.00231541	0.0001528	0.999793	-5.11893e-05	3.47765e-06	0.0669246	-5.11893e-05	3.47765e-06	0.0669246	-0.555956	
0.0578557	-0.00738471	-0.0685788	1.00198	-0.000257002	-0.00227303	1.00198	-0.000257002	-0.00227303	0.465101	
-0.00738578	-0.0502073	0.00465705	-0.000257016	0.99832	0.000158769	-0.000257016	0.99832	0.000158769	-0.191615	
-0.0685714	0.00465588	-0.00747598	-0.00227293	0.000158754	0.999705	-0.00227293	0.000158754	0.999705	0.811688	
1.00214	-0.00029731	-0.002178	0.0669789	-6.85925e-06	-4.80113e-05	0.0669789	-6.85925e-06	-4.80113e-05	0.972084	
-0.000297324	0.998325	0.000168353	-6.85941e-06	0.0668928	3.79839e-06	-6.85941e-06	0.0668928	3.79839e-06	-0.0821414	
-0.0021779	0.000168337	0.999533	-4.80102e-05	3.79822e-06	0.0669188	-4.80102e-05	3.79822e-06	0.0669188	-0.500714	
0.0653331	-0.00919101	-0.06432	1.00223	-0.000317693	-0.00212559	1.00223	-0.000317693	-0.00212559	0.4165	
-0.00919207	-0.0499954	0.00508649	-0.000317708	0.998328	0.000171966	-0.000317708	0.998328	0.000171966	-0.187767	
-0.0643126	0.00508531	-0.0151653	-0.00212549	0.00017195	0.99945	-0.00212549	0.00017195	0.99945	0.838583	
1.00238	-0.000358767	-0.00201136	0.0669841	-8.23323e-06	-4.41902e-05	0.0669841	-8.23323e-06	-4.41902e-05	0.998294	
-0.000358781	0.998333	0.000176807	-8.23339e-06	0.066893	3.96031e-06	-8.23339e-06	0.066893	3.96031e-06	-0.0945621	
-0.00201126	0.000176791	0.99929	-4.41891e-05	3.96014e-06	0.0669135	-4.41891e-05	3.96014e-06	0.0669135	-0.443767	
0.0722481	-0.0110316	-0.0592012	1.00245	-0.000379393	-0.00194972	1.00245	-0.000379393	-0.00194972	0.366472	
-0.0110327	-0.0497463	0.00530339	-0.000379408	0.998336	0.000178025	-0.000379408	0.998336	0.000178025	-0.18328	
-0.0591938	0.00530221	-0.0223292	-0.00194962	0.000178009	0.999214	-0.00194962	0.000178009	0.999214	0.862628	
1.00259	-0.000420669	-0.00181783	0.0669887	-9.61396e-06	-3.97783e-05	0.0669887	-9.61396e-06	-3.97783e-05	1.02111	
-0.000420683	0.998343	0.000178047	-9.61412e-06	0.0668932	3.96103e-06	-9.61412e-06	0.0668932	3.96103e-06	-0.106661	
-0.00181773	0.000178031	0.999068	-3.97772e-05	3.96085e-06	0.0669086	-3.97772e-05	3.96085e-06	0.0669086	-0.385308	
0.0785044	-0.0128813	-0.053291	1.00266	-0.000441254	-0.00174779	1.00266	-0.000441254	-0.00174779	0.315187	
-0.0128823	-0.0494636	0.00530434	-0.000441268	0.998346	0.000176849	-0.000441268	0.998346	0.000176849	-0.17817	
-0.0532836	0.00530316	-0.0288681	-0.00174769	0.000176833	0.998999	-0.00174769	0.000176833	0.998999	0.88374	
1.00278	-0.000482164	-0.00160003	0.0669928	-1.09825e-05	-3.48357e-05	0.0669928	-1.09825e-05	-3.48357e-05	1.04046	
-0.000482179	0.998353	0.000172044	-1.09826e-05	0.0668935	3.80027e-06	-1.09826e-05	0.0668935	3.80027e-06	-0.118398	
-0.00159993	0.000172028	0.998869	-3.48346e-05	3.80009e-06	0.0669042	-3.48346e-05	3.80009e-06	0.0669042	-0.325536	
0.0840148	-0.0147145	-0.0466697	1.00284	-0.000502425	-0.00152254	1.00284	-0.000502425	-0.00152254	0.262821	
-0.0147156	-0.0491512	0.00508898	-0.00050244	0.998356	0.000168442	-0.00050244	0.998356	0.000168442	-0.172454	
-0.0466623	0.00508781	-0.0346908	-0.00152244	0.000168426	0.998808	-0.00152244	0.000168426	0.998808	0.901845	
1.00294	-0.000542399	-0.0013609	0.0669963	-1.23197e-05	-2.94288e-05	0.0669963	-1.23197e-05	-2.94288e-05	1.05627	
-0.000542413	0.998364	0.000158865	-1.23199e-05	0.0668937	3.47993e-06	-1.23199e-05	0.0668937	3.47993e-06	-0.129733	
-0.0013608	0.00015885	0.998696	-2.94277e-05	3.47975e-06	0.0669005	-2.94277e-05	3.47975e-06	0.0669005	-0.264654	
0.088701	-0.0165059	-0.0394265	1.00299	-0.000562054	-0.00127702	1.00299	-0.000562054	-0.00127702	0.209553	
-0.016507	-0.0488127	0.00465985	-0.000562069	0.998368	0.000152906	-0.000562069	0.998368	0.000152906	-0.16615	
-0.0394191	0.00465867	-0.0397155	-0.00127692	0.000152891	0.998645	-0.00127692	0.000152891	0.998645	0.916879	
1.00308	-0.000600557	-0.00110377	0.0669992	-1.36076e-05	-2.36329e-05	0.0669992	-1.36076e-05	-2.36329e-05	1.06849	
-0.000600571	0.998376	0.000138691	-1.36078e-05	0.066894	3.00438e-06	-1.36078e-05	0.066894	3.00438e-06	-0.140626	
-0.00110367	0.000138676	0.998552	-2.36318e-05	3.00421e-06	0.0668974	-2.36318e-05	3.00421e-06	0.0668974	-0.202871	
0.0924991	-0.0182312	-0.0316623	1.00311	-0.000619335	-0.00101465	1.00311	-0.000619335	-0.00101465	0.155565	
-0.0182323	-0.0484539	0.0040228	-0.00061935	0.99838	0.000130454	-0.00061935	0.99838	0.000130454	-0.15928	
-0.0316549	0.00402162	-0.0438722	-0.00101455	0.000130438	0.998511	-0.00101455	0.000130438	0.998511	0.92879	
1.00318	-0.000655806	-0.000832109	0.0670013	-1.48276e-05	-1.75268e-05	0.0670013	-1.48276e-05	-1.75268e-05	1.07708	
-0.00065582	0.998388	0.000111784	-1.48278e-05	0.0668943	2.37984e-06	-1.48278e-05	0.0668943	2.37984e-06	-0.151042	
-0.00083201	0.000111768	0.998439	-1.75257e-05	2.37966e-06	0.066895	-1.75257e-05	2.37966e-06	0.066895	-0.140397	
